trade_id,symbol,side,entry_time_utc,entry_price,lowest_100_price,highest_100_price,atr_14,stop_loss_price,take_profit_price,risk_usdt,target_reward_usdt,result,pnl_usdt,holding_bars,target,trend_100b_pct,trend_50b_pct,trend_20b_pct,stoch_pos_pct,norm_atr_pct,volatility_range_pct,volume_ratio,entry_hour,dist_to_100low_pct,last_bar_body_ratio,last_bar_is_bullish
679,TACUSDT,LONG,2026-07-26 20:00:00 UTC,0.00342,0.00325,0.0038,7e-05,0.00312,0.00403,4.45,8.9,LOSS,-4.45,26,0,0.5882,-4.2017,-1.4409,30.9091,2.0468,16.0819,0.5366,20,4.9708,0.25,0
680,TACUSDT,LONG,2026-07-26 21:00:00 UTC,0.00342,0.00325,0.0038,7e-05,0.00312,0.004,4.3,8.6,LOSS,-4.3,25,0,-0.2915,-4.2017,-1.1561,30.9091,2.0468,16.0819,0.5119,21,4.9708,0.0,0
681,TACUSDT,LONG,2026-07-26 22:00:00 UTC,0.00343,0.00325,0.0038,7e-05,0.00312,0.00406,4.54,9.08,LOSS,-4.54,24,0,0.5848,-1.9943,-0.578,32.7273,2.0408,16.035,0.4907,22,5.2478,0.3333,1
682,TACUSDT,LONG,2026-07-26 23:00:00 UTC,0.00353,0.00325,0.0038,7e-05,0.00311,0.00437,5.93,11.87,LOSS,-5.93,23,0,5.6886,1.1461,3.8235,50.9091,1.983,15.5807,0.5134,23,7.932,0.7692,1
683,TACUSDT,LONG,2026-07-27 00:00:00 UTC,0.00358,0.00325,0.0038,7e-05,0.00311,0.00451,6.51,13.02,LOSS,-6.51,22,0,6.2315,1.7045,5.6047,60.0,1.9553,15.3631,0.5033,0,9.2179,0.625,1
684,TACUSDT,LONG,2026-07-27 01:00:00 UTC,0.00352,0.00325,0.0038,7e-05,0.00311,0.00433,5.76,11.51,LOSS,-5.76,21,0,4.7619,0.2849,6.0241,49.0909,1.9886,15.625,0.5446,1,7.6705,0.75,0
685,TACUSDT,LONG,2026-07-27 02:00:00 UTC,0.0035,0.00325,0.0038,7e-05,0.00311,0.00429,5.61,11.22,LOSS,-5.61,20,0,4.1543,-1.6807,6.6869,45.4545,2.0,15.7143,0.5249,2,7.1429,0.1429,0
686,TACUSDT,LONG,2026-07-27 03:00:00 UTC,0.00352,0.00325,0.0038,7e-05,0.00311,0.00434,5.78,11.57,LOSS,-5.78,19,0,5.3892,-4.0872,3.5294,49.0909,1.9886,15.625,0.5226,3,7.6705,0.3333,1
687,TACUSDT,LONG,2026-07-27 04:00:00 UTC,0.00347,0.00325,0.0038,7e-05,0.00311,0.00418,5.12,10.25,LOSS,-5.12,18,0,3.5821,-4.6703,2.0588,40.0,2.0173,15.8501,0.5648,4,6.3401,0.625,0
688,TACUSDT,LONG,2026-07-27 05:00:00 UTC,0.00343,0.00325,0.0038,7e-05,0.00311,0.00407,4.66,9.33,LOSS,-4.66,17,0,1.4793,-6.0274,-0.8671,32.7273,2.0408,16.035,0.599,5,5.2478,0.5714,0
689,TACUSDT,LONG,2026-07-27 06:00:00 UTC,0.0035,0.00325,0.0038,7e-05,0.00311,0.00429,5.64,11.29,LOSS,-5.64,16,0,4.1667,-2.7778,0.8646,45.4545,2.0,15.7143,0.6556,6,7.1429,0.6364,1
690,TACUSDT,LONG,2026-07-27 07:00:00 UTC,0.00321,0.00317,0.0038,9e-05,0.00298,0.00368,3.59,7.18,LOSS,-3.59,45,0,-3.3133,-10.585,-6.686,6.3492,2.8037,19.6262,1.052,7,1.2461,0.8788,0
691,TACUSDT,LONG,2026-07-27 08:00:00 UTC,0.0033,0.00317,0.0038,9e-05,0.00298,0.00395,4.88,9.76,LOSS,-4.88,45,0,-1.4925,-7.563,-4.8991,20.6349,2.7273,19.0909,1.142,8,3.9394,0.75,1
692,TACUSDT,LONG,2026-07-27 09:00:00 UTC,0.00333,0.00317,0.0038,9e-05,0.00298,0.00403,5.27,10.54,LOSS,-5.27,44,0,-2.0588,-6.7227,-4.0346,25.3968,2.7027,18.9189,1.1801,9,4.8048,0.375,1
693,TACUSDT,LONG,2026-07-27 10:00:00 UTC,0.0033,0.00317,0.0038,9e-05,0.00299,0.00394,4.78,9.55,LOSS,-4.78,42,0,-1.4881,-2.9326,-5.1576,20.6349,2.7273,19.0909,1.1837,10,3.9394,0.5,0
694,TACUSDT,LONG,2026-07-27 11:00:00 UTC,0.00337,0.00317,0.0038,9e-05,0.00299,0.00412,5.61,11.22,LOSS,-5.61,41,0,1.2012,-2.0349,-1.173,31.746,2.6706,18.6944,1.1558,11,5.9347,0.7778,1
695,TACUSDT,LONG,2026-07-27 12:00:00 UTC,0.00332,0.00317,0.0038,9e-05,0.00299,0.00396,4.86,9.72,LOSS,-4.86,40,0,-2.3529,-0.3003,-4.0462,23.8095,2.7108,18.9759,1.1571,12,4.5181,0.8333,0
696,TACUSDT,LONG,2026-07-27 13:00:00 UTC,0.00333,0.00317,0.0038,8e-05,0.003,0.004,4.99,9.98,LOSS,-4.99,39,0,-2.0588,0.3012,-3.1977,25.3968,2.4024,18.9189,1.1602,13,4.8048,0.25,1
697,TACUSDT,LONG,2026-07-27 14:00:00 UTC,0.00336,0.00317,0.0038,8e-05,0.003,0.00409,5.39,10.79,LOSS,-5.39,38,0,0.0,-1.4663,-2.0408,30.1587,2.381,18.75,1.1668,14,5.6548,0.3333,1
698,TACUSDT,LONG,2026-07-27 15:00:00 UTC,0.00326,0.00317,0.0038,9e-05,0.00299,0.00381,4.17,8.35,LOSS,-4.17,37,0,-3.5503,-5.2326,-4.6784,14.2857,2.7607,19.3252,1.2306,15,2.7607,0.7143,0
699,TACUSDT,LONG,2026-07-27 16:00:00 UTC,0.00323,0.00317,0.0038,9e-05,0.00299,0.00371,3.73,7.46,LOSS,-3.73,36,0,-5.8309,-6.1047,-5.5556,9.5238,2.7864,19.5046,1.2872,16,1.8576,0.2727,0
700,TACUSDT,LONG,2026-07-27 17:00:00 UTC,0.00325,0.00317,0.0038,9e-05,0.00299,0.00378,4.07,8.13,LOSS,-4.07,35,0,-4.9708,-4.4118,-5.5233,12.6984,2.7692,19.3846,0.9097,17,2.4615,0.25,1
701,TACUSDT,LONG,2026-07-27 18:00:00 UTC,0.00322,0.00317,0.0038,9e-05,0.00299,0.00367,3.52,7.05,LOSS,-3.52,34,0,-6.3953,-7.2046,-8.7819,7.9365,2.795,19.5652,0.8165,18,1.5528,0.4286,0
702,TACUSDT,LONG,2026-07-27 19:00:00 UTC,0.0032,0.00317,0.0038,9e-05,0.003,0.0036,3.17,6.33,LOSS,-3.17,33,0,-4.7619,-8.046,-10.6145,4.7619,2.8125,19.6875,0.7532,19,0.9375,0.4,0
703,TACUSDT,LONG,2026-07-27 20:00:00 UTC,0.00319,0.00316,0.0038,8e-05,0.003,0.00358,3.08,6.15,LOSS,-3.08,32,0,-2.7439,-8.3333,-9.375,4.6875,2.5078,20.0627,0.7572,20,0.9404,0.2,0
704,TACUSDT,LONG,2026-07-27 21:00:00 UTC,0.00317,0.00316,0.0038,8e-05,0.003,0.00351,2.65,5.3,LOSS,-2.65,1,0,-3.6474,-10.1983,-9.6866,1.5625,2.5237,20.1893,0.715,21,0.3155,0.6667,0
705,TACUSDT,LONG,2026-07-27 22:00:00 UTC,0.00316,0.003,0.0038,9e-05,0.00282,0.00383,5.3,10.6,LOSS,-5.3,356,0,-5.1051,-9.9715,-10.2273,20.0,2.8481,25.3165,0.9205,22,5.0633,0.0476,0
706,TACUSDT,LONG,2026-07-27 23:00:00 UTC,0.00312,0.003,0.0038,9e-05,0.00282,0.00371,4.75,9.49,LOSS,-4.75,355,0,-5.7402,-10.3448,-10.0865,15.0,2.8846,25.641,0.9958,23,3.8462,0.5,0
707,TACUSDT,LONG,2026-07-28 00:00:00 UTC,0.00314,0.003,0.0038,9e-05,0.00283,0.00376,4.97,9.93,LOSS,-4.97,354,0,-6.8249,-10.2857,-8.4548,17.5,2.8662,25.4777,1.0138,0,4.4586,0.25,1
708,TACUSDT,LONG,2026-07-28 01:00:00 UTC,0.00315,0.003,0.0038,9e-05,0.00283,0.0038,5.15,10.31,LOSS,-5.15,353,0,-5.9701,-8.6957,-10.0,18.75,2.8571,25.3968,0.9796,1,4.7619,0.1429,1
709,TACUSDT,LONG,2026-07-28 02:00:00 UTC,0.00312,0.003,0.0038,8e-05,0.00283,0.00369,4.6,9.2,LOSS,-4.6,352,0,-8.2353,-10.0865,-2.8037,15.0,2.5641,25.641,0.8792,2,3.8462,0.5,0
710,TACUSDT,LONG,2026-07-28 03:00:00 UTC,0.00316,0.003,0.0038,9e-05,0.00283,0.00383,5.32,10.63,LOSS,-5.32,351,0,-7.0588,-8.6705,-4.2424,20.0,2.8481,25.3165,0.9026,3,5.0633,0.3077,1
711,TACUSDT,LONG,2026-07-28 04:00:00 UTC,0.00313,0.003,0.0038,8e-05,0.00283,0.00373,4.77,9.55,LOSS,-4.77,350,0,-6.8452,-9.5376,-6.006,16.25,2.5559,25.5591,0.9001,4,4.1534,0.75,0
712,TACUSDT,LONG,2026-07-28 05:00:00 UTC,0.00315,0.003,0.0038,8e-05,0.00283,0.00379,5.07,10.15,LOSS,-5.07,349,0,-6.8047,-7.3529,-4.8338,18.75,2.5397,25.3968,0.9573,5,4.7619,0.2222,1
713,TACUSDT,LONG,2026-07-28 06:00:00 UTC,0.00313,0.003,0.0038,8e-05,0.00283,0.00374,4.8,9.61,LOSS,-4.8,348,0,-8.4548,-7.3746,-6.8249,16.25,2.5559,25.5591,0.9633,6,4.1534,0.1429,0
714,TACUSDT,LONG,2026-07-28 07:00:00 UTC,0.00308,0.003,0.0038,8e-05,0.00283,0.00359,4.07,8.13,LOSS,-4.07,347,0,-10.2041,-7.2289,-7.2289,10.0,2.5974,25.974,1.038,7,2.5974,0.625,0
715,TACUSDT,LONG,2026-07-28 08:00:00 UTC,0.0031,0.003,0.0038,8e-05,0.00284,0.00363,4.27,8.54,LOSS,-4.27,346,0,-9.621,-5.7751,-6.9069,12.5,2.5806,25.8065,0.8398,8,3.2258,0.5,1
716,TACUSDT,LONG,2026-07-28 09:00:00 UTC,0.00308,0.003,0.0038,8e-05,0.00284,0.00355,3.83,7.66,WIN,7.66,198,1,-11.2392,-9.4118,-8.3333,10.0,2.5974,25.974,0.763,9,2.5974,0.3333,0
717,TACUSDT,LONG,2026-07-28 10:00:00 UTC,0.00306,0.003,0.0038,8e-05,0.00285,0.00349,3.5,6.99,WIN,6.99,185,1,-9.4675,-10.0,-6.135,7.5,2.6144,26.1438,0.7113,10,1.9608,0.6667,0
718,TACUSDT,LONG,2026-07-28 11:00:00 UTC,0.00307,0.003,0.0038,7e-05,0.00285,0.0035,3.51,7.02,WIN,7.02,184,1,-8.631,-11.2717,-4.9536,8.75,2.2801,26.0586,0.6739,11,2.2801,0.25,1
719,TACUSDT,LONG,2026-07-28 12:00:00 UTC,0.00307,0.003,0.0038,7e-05,0.00286,0.0035,3.5,7.0,WIN,7.0,183,1,-10.7558,-11.5274,-5.5385,8.75,2.2801,26.0586,0.6731,12,2.2801,0.0,0
720,TACUSDT,LONG,2026-07-28 13:00:00 UTC,0.00304,0.003,0.0038,7e-05,0.00286,0.00341,3.04,6.09,WIN,6.09,179,1,-12.1387,-11.6279,-5.5901,5.0,2.3026,26.3158,0.6487,13,1.3158,0.4286,0
721,TACUSDT,LONG,2026-07-28 14:00:00 UTC,0.00304,0.003,0.0038,7e-05,0.00286,0.0034,2.94,5.89,WIN,5.89,178,1,-12.6437,-12.3919,-5.0,5.0,2.3026,26.3158,0.7175,14,1.3158,0.0,0
722,TACUSDT,LONG,2026-07-28 15:00:00 UTC,0.00305,0.003,0.0038,7e-05,0.00286,0.00344,3.18,6.36,WIN,6.36,177,1,-11.5942,-12.1037,-4.3887,6.25,2.2951,26.2295,0.7211,15,1.6393,0.1429,1
723,TACUSDT,LONG,2026-07-28 16:00:00 UTC,0.00317,0.003,0.0038,7e-05,0.00285,0.0038,4.96,9.92,LOSS,-4.96,338,0,-8.3815,-9.1691,0.0,21.25,2.2082,25.2366,0.8267,16,5.3628,1.0,1
724,TACUSDT,LONG,2026-07-28 17:00:00 UTC,0.00315,0.003,0.0038,8e-05,0.00285,0.00375,4.76,9.52,LOSS,-4.76,337,0,-8.6957,-7.6246,-0.3165,18.75,2.5397,25.3968,0.8509,17,4.7619,0.2,0
725,TACUSDT,LONG,2026-07-28 18:00:00 UTC,0.00314,0.003,0.0038,7e-05,0.00285,0.00371,4.53,9.06,LOSS,-4.53,336,0,-10.2857,-9.2486,0.641,17.5,2.2293,25.4777,0.8371,18,4.4586,0.25,0
726,TACUSDT,LONG,2026-07-28 19:00:00 UTC,0.00312,0.003,0.0038,7e-05,0.00286,0.00363,4.15,8.3,LOSS,-4.15,335,0,-12.605,-9.3023,-0.6369,15.0,2.2436,25.641,0.8283,19,3.8462,0.4,0
727,TACUSDT,LONG,2026-07-28 20:00:00 UTC,0.00312,0.003,0.0038,7e-05,0.00286,0.00363,4.09,8.17,LOSS,-4.09,334,0,-12.1127,-9.0379,-0.9524,15.0,2.2436,25.641,0.8429,20,3.8462,0.0,0
728,TACUSDT,LONG,2026-07-28 21:00:00 UTC,0.00313,0.003,0.0038,7e-05,0.00287,0.00365,4.19,8.38,LOSS,-4.19,325,0,-10.8262,-8.4795,0.3205,16.25,2.2364,25.5591,0.8772,21,4.1534,0.2,1
729,TACUSDT,LONG,2026-07-28 22:00:00 UTC,0.00311,0.003,0.0038,7e-05,0.00287,0.00359,3.87,7.74,LOSS,-3.87,323,0,-12.8852,-9.0643,-1.5823,13.75,2.2508,25.7235,0.855,22,3.537,0.5,0
730,TACUSDT,LONG,2026-07-28 23:00:00 UTC,0.0031,0.003,0.0038,7e-05,0.00286,0.00358,3.85,7.71,LOSS,-3.85,331,0,-13.1653,-9.8837,-0.9585,12.5,2.2581,25.8065,0.9821,23,3.2258,0.1,0
731,TACUSDT,LONG,2026-07-29 00:00:00 UTC,0.00311,0.003,0.0038,6e-05,0.00287,0.00358,3.82,7.64,LOSS,-3.82,321,0,-11.396,-11.898,-1.2698,13.75,1.9293,25.7235,0.9205,0,3.537,0.5,1
732,TACUSDT,LONG,2026-07-29 01:00:00 UTC,0.0031,0.003,0.0038,6e-05,0.00287,0.00355,3.67,7.35,WIN,7.35,182,1,-11.1748,-13.4078,-1.2739,12.5,1.9355,25.8065,0.8658,1,3.2258,0.2,0
733,TACUSDT,LONG,2026-07-29 02:00:00 UTC,0.00304,0.003,0.0038,6e-05,0.00287,0.00339,2.85,5.71,WIN,5.71,166,1,-13.6364,-13.6364,-1.2987,5.0,1.9737,26.3158,0.7437,2,1.3158,0.75,0
734,TACUSDT,LONG,2026-07-29 03:00:00 UTC,0.00304,0.003,0.0038,6e-05,0.00287,0.00338,2.78,5.55,WIN,5.55,58,1,-13.3903,-13.3903,-1.9355,5.0,1.9737,26.3158,0.6574,3,1.3158,0.0,0
735,TACUSDT,LONG,2026-07-29 04:00:00 UTC,0.00299,0.00298,0.0038,6e-05,0.00285,0.00326,2.28,4.55,WIN,4.55,34,1,-16.2465,-15.0568,-2.9221,1.2195,2.0067,27.4247,0.6953,4,0.3344,0.8333,0
736,TACUSDT,LONG,2026-07-29 05:00:00 UTC,0.00302,0.00293,0.0038,6e-05,0.00281,0.00344,3.49,6.99,WIN,6.99,163,1,-17.9837,-13.2565,-1.634,10.3448,1.9868,28.8079,0.7626,5,2.9801,0.25,1
737,TACUSDT,LONG,2026-07-29 06:00:00 UTC,0.00307,0.00293,0.0038,6e-05,0.00281,0.0036,4.3,8.6,LOSS,-4.3,370,0,-15.6593,-10.4956,0.0,16.092,1.9544,28.3388,0.8091,6,4.5603,0.7143,1
738,TACUSDT,LONG,2026-07-29 07:00:00 UTC,0.00303,0.00293,0.0038,6e-05,0.00281,0.00348,3.66,7.33,WIN,7.33,164,1,-16.9863,-13.4286,-1.3029,11.4943,1.9802,28.7129,0.7866,7,3.3003,1.0,0
739,TACUSDT,LONG,2026-07-29 08:00:00 UTC,0.00304,0.00293,0.0038,6e-05,0.00281,0.00349,3.7,7.4,WIN,7.4,163,1,-15.5556,-5.296,0.0,12.6437,1.9737,28.6184,0.7977,8,3.6184,0.3333,1
740,TACUSDT,LONG,2026-07-29 09:00:00 UTC,0.00302,0.00293,0.0038,6e-05,0.00282,0.00344,3.43,6.86,WIN,6.86,159,1,-15.8774,-8.4848,-0.6579,10.3448,1.9868,28.8079,0.6338,9,2.9801,0.6667,0
741,TACUSDT,LONG,2026-07-29 10:00:00 UTC,0.00302,0.00293,0.0038,6e-05,0.00282,0.0034,3.21,6.43,WIN,6.43,158,1,-15.4062,-9.3093,-0.9836,10.3448,1.9868,28.8079,0.6296,10,2.9801,0.0,0
742,TACUSDT,LONG,2026-07-29 11:00:00 UTC,0.00301,0.00293,0.0038,5e-05,0.00282,0.00339,3.14,6.29,WIN,6.29,157,1,-15.4062,-8.7613,-4.7319,9.1954,1.6611,28.9037,0.6078,11,2.6578,0.0,0
743,TACUSDT,LONG,2026-07-29 12:00:00 UTC,0.00302,0.00293,0.00362,5e-05,0.00283,0.00342,3.25,6.5,WIN,6.5,156,1,-11.437,-10.3858,-4.127,13.0435,1.6556,22.8477,0.6261,12,2.9801,0.25,1
744,TACUSDT,LONG,2026-07-29 13:00:00 UTC,0.00305,0.00293,0.00359,5e-05,0.00283,0.00349,3.59,7.17,WIN,7.17,158,1,-11.3372,-8.1325,-2.8662,18.1818,1.6393,21.6393,0.6756,13,3.9344,0.75,1
745,TACUSDT,LONG,2026-07-29 14:00:00 UTC,0.00306,0.00293,0.00359,5e-05,0.00283,0.00351,3.72,7.43,WIN,7.43,157,1,-8.1081,-8.1081,-1.9231,19.697,1.634,21.5686,0.6661,14,4.2484,0.25,1
746,TACUSDT,LONG,2026-07-29 15:00:00 UTC,0.00308,0.00293,0.00359,5e-05,0.00283,0.00358,4.04,8.08,LOSS,-4.04,315,0,-7.2289,-8.3333,-1.2821,22.7273,1.6234,21.4286,0.6375,15,4.8701,0.5,1
747,TACUSDT,LONG,2026-07-29 16:00:00 UTC,0.00314,0.00293,0.00359,5e-05,0.00283,0.00377,4.98,9.96,LOSS,-4.98,314,0,-7.9179,-3.681,0.3195,31.8182,1.5924,21.0191,0.6677,16,6.6879,0.8571,1
748,TACUSDT,LONG,2026-07-29 17:00:00 UTC,0.00317,0.00293,0.00359,6e-05,0.00282,0.00386,5.46,10.92,LOSS,-5.46,358,0,-7.8488,-1.8576,1.9293,36.3636,1.8927,20.8202,0.7357,17,7.571,0.3333,1
749,TACUSDT,LONG,2026-07-29 18:00:00 UTC,0.00318,0.00293,0.00359,6e-05,0.00282,0.00389,5.58,11.16,LOSS,-5.58,357,0,-7.8488,-2.4615,2.2581,37.8788,1.8868,20.7547,0.799,18,7.8616,0.0,0
750,TACUSDT,LONG,2026-07-29 19:00:00 UTC,0.00318,0.00293,0.00359,6e-05,0.00282,0.00391,5.69,11.39,LOSS,-5.69,356,0,-6.1765,-0.9317,2.5723,37.8788,1.8868,20.7547,0.8339,19,7.8616,0.2,1
751,TACUSDT,LONG,2026-07-29 20:00:00 UTC,0.00316,0.00293,0.00359,6e-05,0.00282,0.00385,5.44,10.88,LOSS,-5.44,355,0,-8.9337,-1.25,1.9355,34.8485,1.8987,20.8861,0.8646,20,7.2785,0.25,0
752,TACUSDT,LONG,2026-07-29 21:00:00 UTC,0.00311,0.00293,0.00359,6e-05,0.00281,0.00369,4.71,9.41,LOSS,-4.71,355,0,-10.6322,-2.5078,2.3026,27.2727,1.9293,21.2219,0.8812,21,5.7878,0.625,0
753,TACUSDT,LONG,2026-07-29 22:00:00 UTC,0.00314,0.00293,0.00359,6e-05,0.00282,0.00379,5.19,10.37,LOSS,-5.19,354,0,-9.7701,-0.9464,3.2895,31.8182,1.9108,21.0191,0.8864,22,6.6879,0.6,1
754,TACUSDT,LONG,2026-07-29 23:00:00 UTC,0.00311,0.00293,0.00359,6e-05,0.00282,0.00371,4.77,9.54,LOSS,-4.77,353,0,-11.898,-1.5823,4.0134,27.2727,1.9293,21.2219,0.8553,23,5.7878,0.6,0
755,TACUSDT,LONG,2026-07-30 00:00:00 UTC,0.0031,0.00293,0.00359,6e-05,0.00282,0.00366,4.51,9.01,LOSS,-4.51,351,0,-11.6809,-0.641,2.99,25.7576,1.9355,21.2903,0.8207,0,5.4839,0.3333,0
756,TACUSDT,LONG,2026-07-30 01:00:00 UTC,0.00307,0.00293,0.00359,6e-05,0.00282,0.00357,4.04,8.09,LOSS,-4.04,350,0,-11.7816,-2.2293,0.0,21.2121,1.9544,21.4984,0.8367,1,4.5603,0.5,0
757,TACUSDT,LONG,2026-07-30 02:00:00 UTC,0.0031,0.00293,0.00359,6e-05,0.00282,0.00367,4.57,9.15,LOSS,-4.57,349,0,-11.1429,-1.2698,2.6403,25.7576,1.9355,21.2903,0.7789,2,5.4839,0.5714,1
758,TACUSDT,LONG,2026-07-30 03:00:00 UTC,0.00307,0.00293,0.00359,6e-05,0.00282,0.00356,4.01,8.03,WIN,8.03,156,1,-11.0145,-1.6026,0.9868,21.2121,1.9544,21.4984,0.7005,3,4.5603,0.6,0
759,TACUSDT,LONG,2026-07-30 04:00:00 UTC,0.0031,0.00293,0.00359,6e-05,0.00282,0.00365,4.45,8.9,LOSS,-4.45,347,0,-10.6628,-1.8987,2.649,25.7576,1.9355,21.2903,0.6562,4,5.4839,0.5,1
760,TACUSDT,LONG,2026-07-30 05:00:00 UTC,0.00309,0.00293,0.00359,6e-05,0.00282,0.00361,4.26,8.51,LOSS,-4.26,301,0,-10.6936,-1.278,2.3179,24.2424,1.9417,21.3592,0.6104,5,5.178,0.25,0
761,TACUSDT,LONG,2026-07-30 06:00:00 UTC,0.00309,0.00293,0.00359,5e-05,0.00282,0.00363,4.35,8.7,LOSS,-4.35,300,0,-10.4046,-1.5873,2.649,24.2424,1.6181,21.3592,0.5967,6,5.178,0.2,1
762,TACUSDT,LONG,2026-07-30 07:00:00 UTC,0.00308,0.00293,0.00359,5e-05,0.00283,0.00359,4.12,8.25,LOSS,-4.12,299,0,-9.4118,-1.9108,1.9868,22.7273,1.6234,21.4286,0.564,7,4.8701,0.3333,0
763,TACUSDT,LONG,2026-07-30 08:00:00 UTC,0.00309,0.00293,0.00359,5e-05,0.00283,0.00361,4.21,8.41,LOSS,-4.21,298,0,-8.8496,0.3247,1.3115,24.2424,1.6181,21.3592,0.5917,8,5.178,0.2,1
764,TACUSDT,LONG,2026-07-30 09:00:00 UTC,0.00311,0.00293,0.00359,5e-05,0.00283,0.00369,4.62,9.24,LOSS,-4.62,297,0,-6.3253,0.3226,1.634,27.2727,1.6077,21.2219,0.5917,9,5.7878,0.2857,1
765,TACUSDT,LONG,2026-07-30 10:00:00 UTC,0.00316,0.00293,0.00359,5e-05,0.00283,0.00382,5.25,10.49,LOSS,-5.25,296,0,-3.9514,2.5974,2.5974,34.8485,1.5823,20.8861,0.5975,10,7.2785,0.8333,1
766,TACUSDT,LONG,2026-07-30 11:00:00 UTC,0.0032,0.00293,0.00359,6e-05,0.00282,0.00395,5.88,11.76,LOSS,-5.88,340,0,-5.8824,4.5752,1.9108,40.9091,1.875,20.625,0.6752,11,8.4375,0.5,1
767,TACUSDT,LONG,2026-07-30 12:00:00 UTC,0.00323,0.00293,0.00359,6e-05,0.00282,0.00403,6.26,12.52,LOSS,-6.26,339,0,-5.0,5.2117,1.8927,45.4545,1.8576,20.4334,0.7224,12,9.2879,0.6,1
768,TACUSDT,LONG,2026-07-30 13:00:00 UTC,0.00322,0.00293,0.00359,6e-05,0.00282,0.00402,6.21,12.43,LOSS,-6.21,338,0,-6.9364,4.886,1.5773,43.9394,1.8634,20.4969,0.7944,13,9.0062,0.125,0
769,TACUSDT,LONG,2026-07-30 14:00:00 UTC,0.0033,0.00293,0.00359,6e-05,0.00281,0.00428,7.39,14.78,LOSS,-7.39,338,0,-4.8991,8.5526,3.4483,56.0606,1.8182,20.0,0.9767,14,11.2121,0.7273,1
770,TACUSDT,LONG,2026-07-30 15:00:00 UTC,0.00325,0.00293,0.00359,6e-05,0.00281,0.00413,6.76,13.52,LOSS,-6.76,337,0,-5.5233,6.9079,2.8481,48.4848,1.8462,20.3077,1.0548,15,9.8462,0.5556,0
771,TACUSDT,LONG,2026-07-30 16:00:00 UTC,0.00328,0.00293,0.00359,7e-05,0.0028,0.00422,7.24,14.48,LOSS,-7.24,336,0,-5.4755,7.541,5.4662,53.0303,2.1341,20.122,1.1572,16,10.6707,0.25,1
772,TACUSDT,LONG,2026-07-30 17:00:00 UTC,0.00323,0.00293,0.00359,7e-05,0.0028,0.0041,6.7,13.41,LOSS,-6.7,335,0,-6.6282,2.2082,3.1847,45.4545,2.1672,20.4334,1.2124,17,9.2879,0.5,0
773,TACUSDT,LONG,2026-07-30 18:00:00 UTC,0.00325,0.00293,0.00359,6e-05,0.0028,0.00414,6.85,13.69,LOSS,-6.85,334,0,-6.8768,3.1746,4.5016,48.4848,1.8462,20.3077,1.1927,18,9.8462,0.5,1
774,TACUSDT,LONG,2026-07-30 19:00:00 UTC,0.00326,0.00293,0.00359,6e-05,0.00281,0.00417,6.98,13.97,LOSS,-6.98,333,0,-4.3988,3.8217,5.1613,50.0,1.8405,20.2454,1.2212,19,10.1227,0.1667,1
775,TACUSDT,LONG,2026-07-30 20:00:00 UTC,0.00323,0.00293,0.00359,6e-05,0.00281,0.00408,6.57,13.13,LOSS,-6.57,332,0,-6.6474,3.5256,5.2117,45.4545,1.8576,20.4334,1.2244,20,9.2879,0.5,0
776,TACUSDT,LONG,2026-07-30 21:00:00 UTC,0.00322,0.00293,0.00359,6e-05,0.00281,0.00403,6.34,12.67,LOSS,-6.34,331,0,-6.3953,3.2051,3.537,43.9394,1.8634,20.4969,1.0805,21,9.0062,0.2,0
777,TACUSDT,LONG,2026-07-30 22:00:00 UTC,0.00325,0.00293,0.00359,6e-05,0.00281,0.00411,6.67,13.34,LOSS,-6.67,330,0,-5.2478,3.8339,5.8632,48.4848,1.8462,20.3077,1.0112,22,9.8462,0.6,1
778,TACUSDT,LONG,2026-07-30 23:00:00 UTC,0.00314,0.00293,0.00359,7e-05,0.0028,0.0038,5.3,10.59,LOSS,-5.3,329,0,-8.1871,0.9646,1.2903,31.8182,2.2293,21.0191,1.0198,23,6.6879,0.9167,0
779,TACUSDT,LONG,2026-07-31 00:00:00 UTC,0.00317,0.00293,0.00359,7e-05,0.0028,0.0039,5.81,11.62,LOSS,-5.81,328,0,-7.3099,2.2581,2.589,36.3636,2.2082,20.8202,0.8717,0,7.571,0.3,1
780,TACUSDT,LONG,2026-07-31 01:00:00 UTC,0.00324,0.00293,0.00359,8e-05,0.00278,0.00416,7.1,14.19,LOSS,-7.1,327,0,-5.814,4.1801,4.5161,46.9697,2.4691,20.3704,0.9446,1,9.5679,0.3684,1
781,TACUSDT,LONG,2026-07-31 02:00:00 UTC,0.00325,0.00293,0.00359,7e-05,0.00279,0.00417,7.12,14.25,LOSS,-7.12,326,0,-7.932,4.8387,5.5195,48.4848,2.1538,20.3077,0.8421,2,9.8462,0.25,1
782,TACUSDT,LONG,2026-07-31 03:00:00 UTC,0.00327,0.00293,0.00359,7e-05,0.00279,0.00424,7.38,14.75,LOSS,-7.38,325,0,-8.6592,7.5658,5.8252,51.5152,2.1407,20.1835,0.8107,3,10.3976,0.5,1
783,TACUSDT,LONG,2026-07-31 04:00:00 UTC,0.00329,0.00293,0.00359,7e-05,0.00279,0.00429,7.59,15.17,LOSS,-7.59,324,0,-6.5341,8.2237,5.7878,54.5455,2.1277,20.0608,0.8202,4,10.9422,0.2857,1
