trade_id,target,pnl_usdt,risk_usdt,reward_usdt,trend_100b_pct,trend_50b_pct,trend_20b_pct,stoch_pos_pct,norm_atr_pct,volatility_range_pct,volume_ratio,entry_hour,dist_to_100low_pct,last_bar_body_ratio,last_bar_is_bullish
271,0,-1.7970977156902046,1.7970977156902046,3.594195431380409,-5.787443002455272,-5.255731922398583,-2.1493624772313304,15.937499999999948,0.8477306270826148,11.91362620997766,1.8090471821634568,2,1.8987341772151838,0.5384615384615369,0
272,0,-1.2228253080281852,1.2228253080281852,2.4456506160563705,-7.140357017850898,-6.38673253352153,-3.8419717288872848,5.3124999999998925,0.9023124875153723,12.066365007541478,2.013728342627258,3,0.641025641025628,0.8461538461538478,0
273,0,-2.02132845259084,2.02132845259084,4.04265690518168,-5.87207270185249,-5.008818342151668,-2.2859216255442716,18.124999999999968,0.9444625038348089,11.882658744894169,2.0850368848963887,3,2.1537318975120643,0.9111111111111184,1
274,0,-2.0966335027478396,2.0966335027478396,4.193267005495679,-5.666316894018881,-4.293825408090845,-1.7486338797814158,19.374999999999996,0.9472082153915151,11.86503522432332,2.0639403988574134,3,2.298850574712643,0.1481481481481511,1
275,0,-2.2933597058471795,2.2933597058471795,4.586719411694359,-5.147058823529411,-3.697120511908991,-1.2755102040816282,23.437499999999993,0.909595868208801,11.80811808118081,2.017378420852904,3,2.7675276752767517,0.9230769230769128,1
276,0,-2.002997731387106,2.002997731387106,4.005995462774212,-6.460576589093433,-4.299928926794599,-2.2504537205081663,18.43750000000001,0.9079717477196958,11.87824795842613,2.0511801961753804,4,2.190051967334819,0.7727272727272808,0
277,0,-2.6376181714243527,2.6376181714243527,5.2752363428487055,-5.147826086956527,-1.6233766233766354,-1.088139281828077,28.749999999999886,0.9507828212226735,11.734506784011735,2.196171355096689,4,3.3736707004033604,0.7333333333333192,1
278,0,-2.4695581830285533,2.4695581830285533,4.939116366057107,-5.655794587092295,-2.0533141210374555,-1.091305929428886,26.24999999999996,0.9248726368718799,11.769032732622286,2.2341830374173743,4,3.0893710923133457,0.5333333333333237,0
279,0,-2.3824814089919615,2.3824814089919615,4.764962817983923,-5.921052631578952,-2.0194734944103883,-0.9478672985782141,25.31249999999997,0.8913179332924027,11.7820324005891,2.214007422902789,4,2.982326951399113,0.16666666666669075,0
280,0,-2.228071681491031,2.228071681491031,4.456143362982062,-6.740027510316368,-1.4176663031624852,-0.6229388054232352,22.812499999999915,0.8802134835589827,11.816838995568684,1.7015464149317086,5,2.6957163958640957,0.2105263157894797,0
281,0,-2.1844697734764487,2.1844697734764487,4.368939546952897,-8.10994231421785,-1.3119533527696796,-1.2039401678219643,22.500000000000007,0.8545842913929609,11.821204285186552,1.111845134165962,5,2.659770964166975,0.0,0
282,0,-2.1223574280013096,2.1223574280013096,4.244714856002619,-7.0446735395188975,-1.4571948998178545,-1.0607168983174815,22.22222222222216,0.8284572431584284,11.645101663585942,0.7820471620478514,5,2.5878003696857577,0.15384615384617437,0
283,0,-2.3222224868727577,2.3222224868727577,4.644444973745515,-6.051175656984794,-1.0560815731973918,-0.9117432530999373,28.975265017667724,0.8132051883817804,10.415899889584095,0.6665616737209354,5,3.0180345969819515,0.6666666666666506,1
284,0,-2.148483309378671,2.148483309378671,4.296966618757342,-6.202356202356199,-1.49199417758369,-1.023765996343686,25.62277580071175,0.8185978272951835,10.380495012929442,0.6357289849925348,6,2.659770964166975,0.4347826086956341,0
285,0,-1.8357136519243662,1.8357136519243662,3.6714273038487324,-7.115716753022454,-2.3956442831216,-1.465738365701726,19.217081850533734,0.8316229118723049,10.449981405727037,0.7266474248014851,6,2.00818148010412,0.7200000000000132,0
286,0,-1.8512800395436215,1.8512800395436215,3.702560079087243,-7.395940832473337,-2.463768115942026,-1.5001829491401477,20.284697508896713,0.7925876175525416,10.438335809806835,0.6752232591353209,6,2.1173848439821605,0.37499999999998646,1
287,0,-1.8238536474174445,1.8238536474174445,3.647707294834889,-7.3296627666896095,-1.8586005830903731,-1.3553113553113445,20.284697508896713,0.7651612254263616,10.438335809806835,0.5326408954099308,6,2.1173848439821605,0.09090909090910525,1
288,0,-1.6733442155902927,1.6733442155902927,3.3466884311805853,-7.35497237569061,-2.507267441860467,-1.8653986832479823,17.562724014336933,0.7605275240850788,10.39493293591653,0.4974974764654363,7,1.825633383010432,0.5,0
289,0,-1.8622421882059772,1.8622421882059772,3.7244843764119544,-6.977547495682209,-2.2504537205081663,-1.0290334435869097,21.376811594202923,0.7672162045385669,10.24498886414253,0.5513211423555133,7,2.190051967334819,0.3749999999999932,1
290,0,-1.8723358922040505,1.8723358922040505,3.744671784408101,-6.943005181347144,-2.497285559174796,0.2978406552494488,22.101449275362288,0.7410302542218553,10.237388724035599,0.5492702557385537,7,2.262611275964386,0.0,0
291,0,-1.8439339610380963,1.8439339610380963,3.6878679220761925,-6.742738589211614,-2.5298156848572373,1.6584998115341198,22.05882352941169,0.7307614192941314,10.092764378478652,0.5306649032806313,7,2.2263450834879306,0.06250000000000847,1
292,0,-1.761893078034645,1.761893078034645,3.52378615606929,-6.952611553095807,-2.782797253342964,-0.11139992573338152,20.955882352941114,0.7032006560435662,10.104011887072796,0.5166610278034082,8,2.1173848439821605,0.5555555555555127,0
293,0,-1.3797814883575195,1.3797814883575195,2.759562976715039,-8.592132505175986,-3.9869517941283177,-1.7797552836485093,9.859154929577553,0.8516788855661114,10.712938513768387,0.8748932916572514,8,1.0562052055828082,0.6142857142857137,0
294,0,-1.6913441917956282,1.6913441917956282,3.3826883835912565,-7.748184019370454,-3.6140224069389166,-1.5503875968992225,15.714285714285769,0.8664473039066074,10.498687664042006,0.9178507723536524,8,1.6497937757780352,0.5333333333333304,1
295,0,-1.6856980682882379,1.6856980682882379,3.3713961365764757,-7.588357588357589,-1.9845644983461888,-0.9654660230226505,15.77060931899648,0.8608011803992179,10.461192350956136,0.87575453897701,8,1.6497937757780352,0.0,0
296,0,-1.5082157020797637,1.5082157020797637,3.0164314041595275,-8.053923263048743,-2.3494860499265724,-2.4569123579024494,12.903225806451607,0.8312694816961603,10.49266641594585,0.8991805932018752,9,1.353892440767206,0.6363636363636579,0
297,0,-1.3713448972535454,1.3713448972535454,2.7426897945070907,-7.945870922970161,-2.606461086637294,-2.42736300110335,10.752688172043033,0.8059472342305531,10.516396532227674,0.9199979834720213,9,1.1307953260459886,0.4999999999999819,0
298,0,-1.4752314888040863,1.4752314888040863,2.9504629776081726,-7.929362880886429,-2.8498355864084743,-2.134707397865289,12.91512915129163,0.8168417220621718,10.195635816403309,1.0288380536164723,9,1.316779533483834,0.2307692307692282,1
299,0,-1.384033503717742,1.384033503717742,2.768067007435484,-8.041594454072792,-3.2105071141918997,-2.1755162241887915,11.439114391143992,0.8000093891736535,10.211002260738507,0.9927845480106421,9,1.1680482290881766,0.33333333333335263,0
300,0,-1.1936787454839235,1.1936787454839235,2.387357490967847,-8.156889968760845,-3.1833150384193294,-2.2895125553914326,8.178438661710151,0.7777997284706826,10.17013232514178,0.9917952335522444,10,0.831758034026477,0.6666666666666907,0
301,0,-1.420631315217611,1.420631315217611,2.841262630435222,-7.905686546463242,-3.2422586520947214,-1.8114602587800368,12.639405204461024,0.7808119700915217,10.124200225818598,1.00983720563336,10,1.2796386902521706,0.4782608695652051,1
302,0,-1.1386896080477256,1.1386896080477256,2.277379216095451,-8.112813370473543,-4.349401957230892,-2.8708133971291847,5.947955390334553,0.8355444773163875,10.193255020841233,1.1345979126084096,10,0.6062902614626736,0.4615384615384675,0
303,0,-0.9534239051414813,0.9534239051414813,1.9068478102829627,-8.882720333102018,-4.7169811320754835,-2.992242334687859,2.2140221402213762,0.839225199393477,10.31594975256947,0.8143224132298318,10,0.22839741149600035,0.5909090909090936,0
304,0,-0.926666113423282,0.926666113423282,1.853332226846564,-9.027535726734058,-4.9180327868852505,-2.9378951283004864,1.3986013986014316,0.8500377609328584,10.957854406130277,0.8397480972399585,11,0.15325670498084665,0.7083333333333326,0
305,0,-1.1134618655521262,1.1134618655521262,2.2269237311042525,-8.615277293337991,-4.518950437317783,-2.6745913818722147,5.017921146953446,0.846286293033039,10.648854961832068,0.8618774859032526,11,0.5343511450381726,0.45454545454545814,1
306,0,-1.2477452355785834,1.2477452355785834,2.495490471157167,-8.015400770038502,-4.609800362976404,-2.4136650575566265,8.24372759856631,0.8103165554720784,10.612400152149114,0.8517205355236145,11,0.8748573602130095,0.8000000000000174,1
307,0,-0.9675301764903342,0.9675301764903342,1.9350603529806685,-9.23931920805836,-5.223068552774757,-2.6090197540067157,2.508960573476723,0.8335845201566137,10.67738231917337,0.9027184063535494,11,0.26789131266743443,0.5714285714285647,0
308,1,2.2883554693280628,1.1441777346640314,2.2883554693280628,-9.888965995836228,-5.529283375773017,-3.564797623468257,4.651162790697715,0.8747397054107554,11.585835257890686,0.911760209485862,12,0.5388760585065483,0.4571428571428575,0
309,1,3.122427251979647,1.5612136259898235,3.122427251979647,-8.806126000696143,-4.4841414509661055,-2.746844840386053,11.666666666666629,0.8930196588267837,11.454753722794958,0.9604867444932331,12,1.336387934326074,0.6874999999999983,1
310,1,3.2722474044030725,1.6361237022015362,3.2722474044030725,-8.158263305322134,-3.884206669109571,-2.7437893956247783,13.745704467353987,0.8739285802503133,11.089939024390246,0.9951382957872161,12,1.524390243902443,0.23529411764706332,1
311,1,3.442898022159926,1.721449011079963,3.442898022159926,-7.73286467486818,-4.232032105071134,-2.4163568773234183,15.19434628975266,0.9030249532192808,10.772744575561486,1.050043071339668,12,1.636848115721358,0.029411764705886103,1
312,1,4.284053560771813,2.1420267803859065,4.284053560771813,-7.377622377622386,-3.1089978054133143,0.0,22.96819787985862,0.9151487131907372,10.683276708191782,0.9942307495922053,13,2.4537561343903342,0.7096774193548301,1
313,1,3.232434971131035,1.6162174855655176,3.232434971131035,-8.166841920785144,-4.449307075127649,-1.7622797150356269,11.660777385159014,0.985724554728681,10.813909056171198,1.0726757606086421,13,1.2609858616736738,0.630434782608694,0
314,1,2.978351757751518,1.489175878875759,2.978351757751518,-8.77009084556254,-4.533820840950639,-2.099737532808401,9.54063604240286,0.9721326004383777,10.83875909613176,1.1158564655742143,13,1.0340865568747648,0.29999999999999566,0
315,1,3.319185526608163,1.6595927633040815,3.319185526608163,-8.163980378416262,-3.957493587394651,-1.4661654135338336,13.12056737588657,0.9537552966882831,10.759252193819158,1.0599138928476584,13,1.4116749332315963,0.5,1
316,1,3.149588090182861,1.5747940450914304,3.149588090182861,-8.52848654316672,-4.244420051225767,-1.3569543912551831,11.702127659574478,0.9443011142545948,10.775697363393204,1.097099580837304,14,1.2609858616736738,0.19047619047619735,0
317,1,4.298999471334385,2.1494997356671925,4.298999471334385,-7.02493853178785,-3.040293040293031,-0.45129748025572985,21.985815602836865,0.9779199926588812,10.657596371882091,1.110888539474887,14,2.3431594860166287,0.7317073170731684,1
318,1,4.395606032748259,2.1978030163741296,4.395606032748259,-6.818980667838304,-3.0358449158741676,-0.07538635506972603,24.175824175824186,0.9525199975062038,10.301886792452839,1.0123601071561348,14,2.490566037735852,0.294117647058843,1
319,1,4.578007417926468,2.289003708963234,4.578007417926468,-6.346967559943584,-2.3888276368981978,0.3779289493575218,26.373626373626358,0.9335820222162424,10.278614457831335,0.9746059168728392,14,2.7108433734939767,0.3157894736842009,1
320,1,4.7011127853427706,2.3505563926713853,4.7011127853427706,-6.128918633321597,-0.7818317200297911,0.338855421686743,28.78787878787884,0.9219849640999568,9.924812030075184,0.9952113238026485,15,2.857142857142861,0.42857142857142855,1
321,1,4.049725986059608,2.024862993029804,4.049725986059608,-6.984126984126979,-0.6030908405578573,-0.07578628268282804,20.930232558139625,1.0013603395043997,9.78013646702047,1.0762873908550723,15,2.0470053070508047,0.5,0
322,1,4.388252669559993,2.1941263347799964,4.388252669559993,-6.704304869442486,-1.8195321203119195,0.685453160700694,24.806201550387698,0.9856671202784828,9.743202416918429,1.102065685400292,15,2.4169184290030303,0.27272727272726555,1
323,1,4.849444620629555,2.4247223103147775,4.849444620629555,-6.137566137566126,-1.334816462736374,1.9540229885057572,29.844961240310177,0.9778978082478789,9.695603156708003,1.0516436009502912,15,2.8936490041337932,0.5200000000000028,1
324,1,4.763430444017769,2.3817152220088844,4.763430444017769,-5.571327182398865,-1.7718715393133948,1.5648854961832153,30.67729083665349,0.9348907199419896,9.432544156332202,0.9351155182317031,16,2.8936490041337932,0.0,0
325,1,4.773031806104613,2.3865159030523064,4.773031806104613,-5.367934589406332,-1.1511325659116305,1.2937595129375854,31.707317073170692,0.921452041294227,9.241172051089412,1.0389648158475195,16,2.930127723516151,0.04999999999998482,1
326,1,4.619769480525864,2.309884740262932,4.619769480525864,-5.508173418621187,-2.493582691602491,1.7604286261002693,30.487804878048756,0.8995801144637621,9.251598345242577,1.0283540148796542,16,2.8206092515983445,0.1874999999999983,0
327,1,4.777766292185169,2.3888831460925846,4.777766292185169,-3.8961038961038965,-2.022802500919453,2.5798998844821033,34.482758620689744,0.8873816445910785,8.708708708708707,0.972943537043529,16,3.003003003003011,0.2500000000000108,1
328,1,4.521756482611972,2.260878241305986,4.521756482611972,-4.214697406340055,-2.134707397865289,1.4885496183206095,36.45320197044348,0.868854163051656,7.6373212942061715,0.9950726013881294,17,2.784048156508663,0.31250000000001527,0
329,1,4.775607477766957,2.3878037388834783,4.775607477766957,-3.8946988820771735,-1.733038348082602,1.6012199771254267,40.39408866995075,0.8499192677656987,7.614403600900227,1.0298393604220624,17,3.0757689422355607,0.41176470588232894,1
330,1,4.6630470818438265,2.3315235409219133,4.6630470818438265,-3.2715376226826534,-1.7355982274741408,1.3714285714285717,40.20100502512574,0.8300220394204089,7.469969969969968,0.9960482051159705,17,3.003003003003011,0.3333333333333237,0
331,1,4.5461790284430865,2.2730895142215433,4.5461790284430865,-2.9518950437317755,-1.552680221811458,0.5285013212533077,40.51282051282058,0.7897999911272895,7.322568531731124,0.8292437795130551,17,2.966579046188512,0.14285714285716056,0
332,1,4.4816311299198315,2.2408155649599157,4.4816311299198315,-2.987249544626595,-1.9874861980125065,1.6412213740458041,40.51282051282058,0.7575260418656624,7.322568531731124,0.7692381195181168,18,2.966579046188512,0.0,0
333,1,3.6809953486659843,1.8404976743329922,3.6809953486659843,-3.787327021121644,-2.401182120428533,1.1872845653006425,28.717948717948772,0.7798916137269306,7.386363636363631,0.7515855897160058,18,2.1212121212121233,0.8076923076923154,0
334,1,3.8166826996007868,1.9083413498003934,3.8166826996007868,-3.748180494905378,-1.636296020825577,0.9156810377718485,31.282051282051455,0.7552222571727855,7.372400756143661,0.762025371076055,18,2.306238185255209,0.4166666666666908,1
335,1,3.7790071462536536,1.8895035731268268,3.7790071462536536,-3.956442831215976,-1.708766716196138,1.10813909056171,31.282051282051455,0.736384480499223,7.372400756143661,0.6398966942803841,18,2.306238185255209,0.07692307692305382,1
336,1,3.519762916795627,1.7598814583978135,3.519762916795627,-4.347826086956517,-1.9680653546231004,-0.2644503211182494,28.205128205128187,0.7178200715088446,7.38916256157635,0.6115224628318862,19,2.0841227737779433,0.4166666666666908,0
337,1,3.2351067871116093,1.6175533935558046,3.2351067871116093,-4.045189504373178,-1.8635855385762254,-0.6789890607318075,25.128205128205146,0.6870558622227209,7.4060007595898165,0.5750126298423218,19,1.8609950626661602,1.0,0
338,1,3.306808752873475,1.6534043764367374,3.306808752873475,-4.215116279069775,-2.116598588934281,-0.7530120481927731,26.666666666666668,0.6670614325824161,7.39757207890743,0.5898588459323136,19,1.972685887708648,0.2727272727272763,1
339,1,3.2494505295758764,1.6247252647879382,3.2494505295758764,-4.319419237749552,-2.1529324424647482,-1.0881801125703545,26.666666666666668,0.638382320933618,7.39757207890743,0.5283679147250192,19,1.972685887708648,0.0,0
340,1,2.9601741766969134,1.4800870883484567,2.9601741766969134,-4.849800941006153,-2.5213199851687187,-0.3033750474023585,23.07692307692304,0.6242483664009466,7.41726892354507,0.5204736621642579,20,1.7116774438950135,0.6363636363636328,0
341,1,3.4529635104930616,1.7264817552465308,3.4529635104930616,-4.5536682327430364,-1.8215613382899627,-0.11346444780635266,29.230769230769347,0.6473450645990465,7.383566830745925,0.5602436555696856,20,2.158273381294971,0.4615384615384731,1
342,1,3.220534256605186,1.610267128302593,3.220534256605186,-4.770509577159369,-0.5285013212532915,-0.9770762871101082,26.666666666666668,0.6239241844482722,7.39757207890743,0.5159289316195558,20,1.972685887708648,0.7500000000000135,0
343,1,3.1747579640512327,1.5873789820256163,3.1747579640512327,-4.458137006161662,-1.1623547056618002,-0.9394964299135768,26.666666666666668,0.6010360381712935,7.39757207890743,0.43780462713096596,20,1.972685887708648,0.0,0
344,1,3.0478524219575815,1.5239262109787908,3.0478524219575815,-4.842790025298157,-1.2748406449193916,-1.0894064613072858,25.641025641025728,0.5747994076378642,7.40318906605922,0.37801330215179413,21,1.8982536066818576,0.5,0
345,1,3.040514031788343,1.5202570158941715,3.040514031788343,-3.197353914002199,-0.9774436090225557,-0.9402030838661094,27.127659574468193,0.5525150804102941,7.134724857685018,0.3460736504105784,21,1.9354838709677518,0.0,0
346,1,2.8205542683028093,1.4102771341514047,2.8205542683028093,-3.4508076358296584,-0.866943083301923,-1.276276276276283,24.46808510638297,0.5357524193225052,7.14828897338404,0.3665101691573016,21,1.7490494296577959,0.6250000000000135,0
347,1,3.5683185933745136,1.7841592966872568,3.5683185933745136,-2.826725403817908,-0.45129748025572985,-0.45129748025572985,33.51063829787236,0.5941328516551466,7.102380052890073,0.4572053882392071,21,2.380052890064228,0.4594594594594655,1
348,1,4.751838708485257,2.3759193542426287,4.751838708485257,-2.1921812203142026,0.9046362608367942,0.450281425891193,49.46808510638302,0.6389003030659384,7.022786701531573,0.484895250565899,22,3.4740381023533877,0.8571428571428624,1
349,1,4.036542202488563,2.0182711012442813,4.036542202488563,-3.246990149580449,0.2267573696145098,-0.33821871476889614,36.17021276595736,0.7362198191930001,7.088989441930628,0.6838115686653444,22,2.564102564102561,0.49019607843137974,0
350,1,3.0393375537437484,1.5196687768718742,3.0393375537437484,-5.232345407976594,-2.4849397590361475,-2.7412692452121723,13.679245283018846,0.9596069769491216,8.188489764387793,1.453647818177434,22,1.1201235998454981,0.659574468085107,0
351,1,3.5507102806199557,1.7753551403099779,3.5507102806199557,-5.173041894353378,-1.3641530882910198,-2.2530980097634306,20.28301886792436,0.9493851057344984,8.144448713023433,1.5057992865261383,22,1.6519400691509658,0.6086956521738991,1
352,1,4.068248408371067,2.0341242041855336,4.068248408371067,-5.110547299746287,-0.3046458492002955,-0.9084027252081649,26.886792452830083,0.9450909600128192,8.100878868933892,1.536188288793749,23,2.1780664883454244,0.6000000000000139,1
353,1,4.340296029964413,2.1701480149822063,4.340296029964413,-4.789550072568947,0.5363984674329549,-0.7939508506616326,32.17821782178217,0.93205277688697,7.695238095238093,1.5833825346114523,23,2.476190476190474,0.3333333333333333,1
354,1,4.346986237148711,2.1734931185743553,4.346986237148711,-4.335154826958113,0.22900763358778353,-0.7558578987150436,33.33333333333319,0.9168289906231053,7.539984767707534,1.6190445329357985,23,2.5133282559025005,0.052631578947352806,1
355,1,4.177262027225721,2.0886310136128605,4.177262027225721,-4.409620991253645,-0.19025875190259628,-0.6439393939393973,31.81818181818169,0.8877160307687917,7.548608463591301,1.6474364483643444,23,2.4018299656881315,0.2307692307692282,0
356,1,4.219901476073587,2.1099507380367934,4.219901476073587,-4.68239564428313,0.4975124378109449,-0.26585643752373955,33.33333333333319,0.8532866100855468,7.539984767707534,1.6703122492101476,0,2.5133282559025005,0.27272727272726555,1
357,1,4.472329135429458,2.236164567714729,4.472329135429458,-4.533913674283646,1.3477088948787015,-0.15174506828528442,36.86868686868676,0.8499131434838149,7.519939232814274,1.62816759405187,0,2.7725028484618197,0.27272727272727093,1
358,1,4.898281230802462,2.449140615401231,4.898281230802462,-3.7831938886867924,0.9541984732824536,0.341426403641894,42.92929292929297,0.8423353223955581,7.485822306238179,1.598138072375738,0,3.213610586011342,0.600000000000013,1
359,1,4.828382324431115,2.4141911622155576,4.828382324431115,-3.536274152387907,0.8768585589020214,0.6466337010270099,43.07692307692304,0.8256888929266064,7.375189107413005,1.4232213578229629,0,3.1770045385779073,0.06249999999998136,1
360,1,4.451707269100407,2.2258536345502034,4.451707269100407,-3.444485159399043,0.38095238095238193,-0.2271866717152567,37.9487179487179,0.8211459656056327,7.40318906605922,0.6012630412084141,1,2.809415337889136,0.4736842105263122,0
361,1,4.632991350339168,2.316495675169584,4.632991350339168,-3.721269609631525,-0.3775009437523604,0.1518026565464768,41.025641025640944,0.8013441600180752,7.386363636363631,0.5428282822903995,1,3.030303030303022,0.3333333333333237,1
362,1,4.50569325093796,2.25284662546898,4.50569325093796,-3.584491587417703,0.6106870229007617,0.0,40.414507772020784,0.7744539037100713,7.316148597422274,0.5219865147983803,1,2.956785443517814,0.3636363636363672,0
363,1,4.396723667253537,2.1983618336267683,4.396723667253537,-3.8293216630196953,0.9957870547682873,0.1519179642992821,39.896373056994804,0.7383694180029577,7.318923018581707,0.4728110117968585,1,2.9199848312476226,0.14285714285716056,0
364,1,4.247317605952883,2.1236588029764416,4.247317605952883,-3.692870201096891,0.4959938954597478,0.0,38.3419689119171,0.718951134031875,7.327258921791937,0.45806051915776835,2,2.809415337889136,0.24999999999999095,0
365,1,4.054682645846836,2.027341322923418,4.054682645846836,-3.6643459142543153,0.45854031333587536,-0.03802281368821797,37.29729729729712,0.715055282603909,7.036896158235065,0.46116602176434934,2,2.6245720806390116,0.29411764705883553,0
366,1,3.689436774862468,1.844718387431234,3.689436774862468,-4.207830223197954,-1.095579901775593,-1.095579901775593,31.8918918918917,0.7183342713564008,7.063764795723553,0.45491650359110014,2,2.25276823214966,0.5789473684210407,0
367,1,3.5936443815819707,1.7968221907909854,3.5936443815819707,-4.029304029304024,-1.1693700490381067,-2.1292491595069176,31.35135135135132,0.6891063771928231,7.066462948815884,0.40835801553080053,2,2.215431627196329,0.12500000000002032,1
368,1,3.592049661341855,1.7960248306709274,3.592049661341855,-4.169714703730796,-1.3554216867469884,-1.2066365007541446,31.8918918918917,0.6696407145960988,7.063764795723553,0.3696203369964677,3,2.25276823214966,0.1818181818181639,1
369,1,3.7877146889716147,1.8938573444858073,3.7877146889716147,-3.5281146637265612,-1.5009380863039277,1.3513513513513633,35.135135135135144,0.655762106390568,7.047619047619041,0.36734381666119426,3,2.476190476190474,0.46153846153848976,1
370,1,3.6587267512977513,1.8293633756488756,3.6587267512977513,-2.3082650781831715,-0.49298445202882024,0.806761429120253,35.79545454545438,0.6284483928048074,6.7098741898589385,0.36165610578099117,3,2.4018299656881315,0.14285714285716056,0
371,1,3.3189125448820063,1.6594562724410031,3.3189125448820063,-1.4700339238597804,-1.134644478063543,-0.15278838808250944,30.681818181818077,0.6265565019742897,6.732976281560823,0.36234953436976286,3,2.065799540933427,0.6,0
372,1,3.1139377695725243,1.5569688847862622,3.1139377695725243,-3.0449313033791325,-1.8789928598271375,-0.49542682926829235,28.409090909090747,0.5991144786560019,6.743295019157086,0.37602995789436766,4,1.9157088122605248,0.5,0
373,1,3.2654285856868306,1.6327142928434153,3.2654285856868306,-3.077493511308868,-1.7662532882375108,-0.45696877380045164,30.113636363636182,0.6185543234595731,6.735553004209718,0.43924062894565424,4,2.0283199387676873,0.17391304347826825,1
374,1,3.539349608156924,1.769674804078462,3.539349608156924,-3.211517165005531,-1.502629601803143,-0.0381242851696416,34.090909090908944,0.6246366361395385,6.717557251908395,0.4772633171108458,4,2.290076335877852,0.4736842105263242,1
375,1,3.8567148740375243,1.9283574370187622,3.8567148740375243,-2.339398440401044,-1.0906355772846914,0.15232292460015603,39.20454545454525,0.6160713966992527,6.694560669456065,0.47822005170892634,4,2.6245720806390116,0.7142857142857099,1
376,1,3.861080917512908,1.930540458756454,3.861080917512908,-3.703703703703703,-1.4264264264264366,-0.22796352583586357,39.20454545454525,0.6182544184369495,6.694560669456065,0.46401352113772715,5,2.6245720806390116,0.1764705882352911,0
377,1,4.567439217384611,2.2837196086923055,4.567439217384611,-2.611254137550566,-0.4136893569010803,0.1134215500945166,50.87719298245613,0.6403497560289174,6.460143558745739,0.4912653878839766,5,3.2867397053267786,0.7307692307692449,1
378,1,4.448620891220599,2.2243104456102993,4.448620891220599,-2.649981597350003,-0.7504690431519557,-0.03779289493574071,51.851851851851826,0.6358081763213491,6.12708018154311,0.5102602003862523,5,3.1770045385779073,0.1333333333333237,0
379,1,4.675001273725141,2.3375006368625706,4.675001273725141,-2.249262536873151,-0.3757985719654275,0.6072106261859566,56.17283950617286,0.6211671777905209,6.110901546586186,0.5058089288216205,5,3.4326669181440943,0.5833333333333454,1
380,1,4.7910046532562545,2.3955023266281272,4.7910046532562545,-2.0310192023633653,-0.3755163349605718,0.5305039787798456,58.0246913580247,0.624590495429936,6.1039939713639715,0.5957880685188884,6,3.541823662396379,0.11111111111110308,1
381,1,4.915060801533036,2.457530400766518,4.915060801533036,-1.7005545286506483,-0.15020653398423195,0.872534142640365,60.49382716049389,0.6140390538891661,6.094808126410828,0.6433694470080561,6,3.686982693754702,0.3846153846153692,1
382,1,5.2590225673637745,2.6295112836818872,5.2590225673637745,-1.766654398233341,1.021953065859202,1.2135001896094013,66.66666666666649,0.6055232776848967,6.071964017990998,0.6352507894145998,6,4.047976011993988,0.7857142857142592,1
383,1,4.636224763516054,2.318112381758027,4.636224763516054,-2.105652013298862,0.18903591682418888,0.6074411541381911,55.55555555555549,0.6199991742108615,6.113207547169805,0.5829438899741025,6,3.3962264150943318,0.9473684210526244,0
384,1,5.079906168915097,2.5399530844575486,5.079906168915097,-1.0412792859799114,0.5668934240362908,1.2171928489920254,68.91891891891883,0.6241003421585319,5.5597295266716635,0.5528494937006778,7,3.8317054845980336,0.5789473684210634,1
385,1,4.729455744491368,2.364727872245684,4.729455744491368,-1.5230312035661144,0.41666666666667274,1.2605042016806738,63.44827586206884,0.6301879024116067,5.467571644042223,0.5553198850827366,7,3.4690799396681613,0.6111111111111031,0
386,1,4.781265912560142,2.390632956280071,4.781265912560142,-1.485332343111775,0.7595898214963939,1.2595419847328262,64.8275862068966,0.6197211250818858,5.463451394122069,0.6040711931288661,7,3.541823662396379,0.07692307692308718,1
387,1,5.032822703529839,2.5164113517649196,5.032822703529839,-0.7454342154304903,1.0242792109256493,1.6412213740458041,70.34482758620679,0.6005586094659018,5.447032306536429,0.5728617194310434,7,3.8317054845980336,0.899999999999987,1
388,1,5.148587034571687,2.5742935172858434,5.148587034571687,-1.0025993316004498,1.1380880121396086,1.5619047619047544,73.10344827586204,0.5862965180360361,5.4388597149287214,0.5796471337546811,8,3.9759939984996153,0.3636363636363672,1
389,1,4.793452276360404,2.396726138180202,4.793452276360404,-1.33630289532294,1.1030810193990255,1.29573170731708,66.20689655172409,0.5894972225175595,5.459337349397581,0.6090811463940218,8,3.6144578313252915,0.49999999999998646,0
390,1,4.411830565111631,2.2059152825558157,4.411830565111631,-1.9651464590285537,0.11359333585762835,1.1476664116296893,57.93103448275863,0.6174130132668652,5.4841149773071,0.587169185534466,8,3.1770045385779073,0.4799999999999972,0
391,1,4.341479924977485,2.1707399624887427,4.341479924977485,-1.7100371747211907,0.34155597722959746,1.263883569513598,60.58394160583924,0.6005545671047158,5.183503594400301,0.5409954776430164,8,3.1403707907680567,0.0,0
392,1,4.548048016564238,2.274024008282119,4.548048016564238,0.0,0.493171471927162,1.338944146901296,66.91729323308252,0.5941448085841271,5.020762551906375,0.5443003478747194,9,3.359758399395986,0.4285714285714197,1
393,1,4.786686293958104,2.393343146979052,4.786686293958104,-0.4499437570303821,0.8355488036460268,1.2585812356979256,72.51908396946556,0.6042659341730319,4.934086629001869,0.5721423618244196,9,3.578154425612038,0.29999999999999566,1
